e47f49d7-eee7-4ad8-b17b-4841805ac3a52026-02-09 19:46:56,672 - license_client - INFO - Загружен сохраненный HWID: CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 05:51:18,452 - license_client - INFO - Лицензия сохранена
2026-02-10 05:52:18,464 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 05:52:18,604 - license_client - INFO - Лицензия сохранена
2026-02-10 05:52:18,629 - license_client - INFO - Лицензия действительна
2026-02-10 05:52:18,635 - license_client - INFO - Лицензия сохранена
2026-02-10 05:53:18,653 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 05:53:18,772 - license_client - INFO - Лицензия сохранена
2026-02-10 05:53:18,776 - license_client - INFO - Лицензия действительна
2026-02-10 05:53:18,782 - license_client - INFO - Лицензия сохранена
2026-02-10 05:54:18,789 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 05:54:18,910 - license_client - INFO - Лицензия сохранена
2026-02-10 05:54:18,917 - license_client - INFO - Лицензия действительна
2026-02-10 05:54:18,922 - license_client - INFO - Лицензия сохранена
2026-02-10 05:55:18,935 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 05:55:19,053 - license_client - INFO - Лицензия сохранена
2026-02-10 05:55:19,057 - license_client - INFO - Лицензия действительна
2026-02-10 05:55:19,063 - license_client - INFO - Лицензия сохранена
2026-02-10 05:56:19,082 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 05:56:19,190 - license_client - INFO - Лицензия сохранена
2026-02-10 05:56:19,210 - license_client - INFO - Лицензия действительна
2026-02-10 05:56:19,219 - license_client - INFO - Лицензия сохранена
2026-02-10 05:57:19,242 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 05:57:19,361 - license_client - INFO - Лицензия сохранена
2026-02-10 05:57:19,373 - license_client - INFO - Лицензия действительна
2026-02-10 05:57:19,381 - license_client - INFO - Лицензия сохранена
2026-02-10 05:58:19,405 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 05:58:19,544 - license_client - INFO - Лицензия сохранена
2026-02-10 05:58:19,547 - license_client - INFO - Лицензия действительна
2026-02-10 05:58:19,555 - license_client - INFO - Лицензия сохранена
2026-02-10 05:59:19,572 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 05:59:19,688 - license_client - INFO - Лицензия сохранена
2026-02-10 05:59:19,700 - license_client - INFO - Лицензия действительна
2026-02-10 05:59:19,704 - license_client - INFO - Лицензия сохранена
2026-02-10 06:00:19,718 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:00:19,899 - license_client - INFO - Лицензия сохранена
2026-02-10 06:00:19,904 - license_client - INFO - Лицензия действительна
2026-02-10 06:00:19,911 - license_client - INFO - Лицензия сохранена
2026-02-10 06:01:19,921 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:01:20,035 - license_client - INFO - Лицензия сохранена
2026-02-10 06:01:20,050 - license_client - INFO - Лицензия действительна
2026-02-10 06:01:20,054 - license_client - INFO - Лицензия сохранена
2026-02-10 06:02:20,058 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:02:20,169 - license_client - INFO - Лицензия сохранена
2026-02-10 06:02:20,189 - license_client - INFO - Лицензия действительна
2026-02-10 06:02:20,198 - license_client - INFO - Лицензия сохранена
2026-02-10 06:03:20,224 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:03:20,397 - license_client - INFO - Лицензия сохранена
2026-02-10 06:03:20,419 - license_client - INFO - Лицензия действительна
2026-02-10 06:03:20,427 - license_client - INFO - Лицензия сохранена
2026-02-10 06:04:20,442 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:04:20,624 - license_client - INFO - Лицензия сохранена
2026-02-10 06:04:20,634 - license_client - INFO - Лицензия действительна
2026-02-10 06:04:20,642 - license_client - INFO - Лицензия сохранена
2026-02-10 06:05:20,666 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:05:20,790 - license_client - INFO - Лицензия сохранена
2026-02-10 06:05:20,793 - license_client - INFO - Лицензия действительна
2026-02-10 06:05:20,802 - license_client - INFO - Лицензия сохранена
2026-02-10 06:06:20,820 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:06:20,934 - license_client - INFO - Лицензия сохранена
2026-02-10 06:06:20,950 - license_client - INFO - Лицензия действительна
2026-02-10 06:06:20,954 - license_client - INFO - Лицензия сохранена
2026-02-10 06:07:20,964 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:07:21,074 - license_client - INFO - Лицензия сохранена
2026-02-10 06:07:21,093 - license_client - INFO - Лицензия действительна
2026-02-10 06:07:21,097 - license_client - INFO - Лицензия сохранена
2026-02-10 06:08:21,105 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:08:21,253 - license_client - INFO - Лицензия сохранена
2026-02-10 06:08:21,267 - license_client - INFO - Лицензия действительна
2026-02-10 06:08:21,278 - license_client - INFO - Лицензия сохранена
2026-02-10 06:09:21,296 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:09:21,453 - license_client - INFO - Лицензия сохранена
2026-02-10 06:09:21,456 - license_client - INFO - Лицензия действительна
2026-02-10 06:09:21,463 - license_client - INFO - Лицензия сохранена
2026-02-10 06:10:21,486 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:10:21,603 - license_client - INFO - Лицензия сохранена
2026-02-10 06:10:21,613 - license_client - INFO - Лицензия действительна
2026-02-10 06:10:21,618 - license_client - INFO - Лицензия сохранена
2026-02-10 06:11:21,630 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:11:21,789 - license_client - INFO - Лицензия сохранена
2026-02-10 06:11:21,792 - license_client - INFO - Лицензия действительна
2026-02-10 06:11:21,799 - license_client - INFO - Лицензия сохранена
2026-02-10 06:12:21,814 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:12:21,951 - license_client - INFO - Лицензия сохранена
2026-02-10 06:12:21,958 - license_client - INFO - Лицензия действительна
2026-02-10 06:12:21,966 - license_client - INFO - Лицензия сохранена
2026-02-10 06:13:21,976 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:13:22,114 - license_client - INFO - Лицензия сохранена
2026-02-10 06:13:22,121 - license_client - INFO - Лицензия действительна
2026-02-10 06:13:22,130 - license_client - INFO - Лицензия сохранена
2026-02-10 06:14:22,153 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:14:22,321 - license_client - INFO - Лицензия сохранена
2026-02-10 06:14:22,329 - license_client - INFO - Лицензия действительна
2026-02-10 06:14:22,339 - license_client - INFO - Лицензия сохранена
2026-02-10 06:15:22,357 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:15:22,515 - license_client - INFO - Лицензия сохранена
2026-02-10 06:15:22,522 - license_client - INFO - Лицензия действительна
2026-02-10 06:15:22,526 - license_client - INFO - Лицензия сохранена
2026-02-10 06:16:22,535 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:16:22,682 - license_client - INFO - Лицензия сохранена
2026-02-10 06:16:22,688 - license_client - INFO - Лицензия действительна
2026-02-10 06:16:22,693 - license_client - INFO - Лицензия сохранена
2026-02-10 06:17:22,708 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:17:22,872 - license_client - INFO - Лицензия сохранена
2026-02-10 06:17:22,881 - license_client - INFO - Лицензия действительна
2026-02-10 06:17:22,908 - license_client - INFO - Лицензия сохранена
2026-02-10 06:18:22,934 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:18:23,044 - license_client - INFO - Лицензия сохранена
2026-02-10 06:18:23,060 - license_client - INFO - Лицензия действительна
2026-02-10 06:18:23,064 - license_client - INFO - Лицензия сохранена
2026-02-10 06:19:23,080 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:19:23,250 - license_client - INFO - Лицензия сохранена
2026-02-10 06:19:23,258 - license_client - INFO - Лицензия действительна
2026-02-10 06:19:23,267 - license_client - INFO - Лицензия сохранена
2026-02-10 06:20:23,281 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:20:23,411 - license_client - INFO - Лицензия сохранена
2026-02-10 06:20:23,420 - license_client - INFO - Лицензия действительна
2026-02-10 06:20:23,430 - license_client - INFO - Лицензия сохранена
2026-02-10 06:21:23,448 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:21:23,569 - license_client - INFO - Лицензия сохранена
2026-02-10 06:21:23,575 - license_client - INFO - Лицензия действительна
2026-02-10 06:21:23,579 - license_client - INFO - Лицензия сохранена
2026-02-10 06:22:23,585 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:22:23,811 - license_client - INFO - Лицензия сохранена
2026-02-10 06:22:23,869 - license_client - INFO - Лицензия действительна
2026-02-10 06:22:23,874 - license_client - INFO - Лицензия сохранена
2026-02-10 06:23:23,883 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:23:24,000 - license_client - INFO - Лицензия сохранена
2026-02-10 06:23:24,003 - license_client - INFO - Лицензия действительна
2026-02-10 06:23:24,012 - license_client - INFO - Лицензия сохранена
2026-02-10 06:24:24,029 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:24:24,170 - license_client - INFO - Лицензия сохранена
2026-02-10 06:24:24,178 - license_client - INFO - Лицензия действительна
2026-02-10 06:24:24,183 - license_client - INFO - Лицензия сохранена
2026-02-10 06:25:24,191 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:25:24,330 - license_client - INFO - Лицензия сохранена
2026-02-10 06:25:24,338 - license_client - INFO - Лицензия действительна
2026-02-10 06:25:24,348 - license_client - INFO - Лицензия сохранена
2026-02-10 06:26:24,357 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:26:24,493 - license_client - INFO - Лицензия сохранена
2026-02-10 06:26:24,500 - license_client - INFO - Лицензия действительна
2026-02-10 06:26:24,510 - license_client - INFO - Лицензия сохранена
2026-02-10 06:27:24,524 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:27:24,662 - license_client - INFO - Лицензия сохранена
2026-02-10 06:27:24,685 - license_client - INFO - Лицензия действительна
2026-02-10 06:27:24,690 - license_client - INFO - Лицензия сохранена
2026-02-10 06:28:24,710 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:28:24,827 - license_client - INFO - Лицензия сохранена
2026-02-10 06:28:24,838 - license_client - INFO - Лицензия действительна
2026-02-10 06:28:24,848 - license_client - INFO - Лицензия сохранена
2026-02-10 06:29:24,863 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:29:25,028 - license_client - INFO - Лицензия сохранена
2026-02-10 06:29:25,031 - license_client - INFO - Лицензия действительна
2026-02-10 06:29:25,038 - license_client - INFO - Лицензия сохранена
2026-02-10 06:30:25,050 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:30:25,165 - license_client - INFO - Лицензия сохранена
2026-02-10 06:30:25,170 - license_client - INFO - Лицензия действительна
2026-02-10 06:30:25,180 - license_client - INFO - Лицензия сохранена
2026-02-10 06:31:25,200 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:31:25,400 - license_client - INFO - Лицензия сохранена
2026-02-10 06:31:25,405 - license_client - INFO - Лицензия действительна
2026-02-10 06:31:25,415 - license_client - INFO - Лицензия сохранена
2026-02-10 06:32:25,426 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:32:25,616 - license_client - INFO - Лицензия сохранена
2026-02-10 06:32:25,624 - license_client - INFO - Лицензия действительна
2026-02-10 06:32:25,633 - license_client - INFO - Лицензия сохранена
2026-02-10 06:33:25,645 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:33:25,762 - license_client - INFO - Лицензия сохранена
2026-02-10 06:33:25,774 - license_client - INFO - Лицензия действительна
2026-02-10 06:33:25,778 - license_client - INFO - Лицензия сохранена
2026-02-10 06:34:25,791 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:34:25,906 - license_client - INFO - Лицензия сохранена
2026-02-10 06:34:25,918 - license_client - INFO - Лицензия действительна
2026-02-10 06:34:25,923 - license_client - INFO - Лицензия сохранена
2026-02-10 06:35:25,934 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:35:26,131 - license_client - INFO - Лицензия сохранена
2026-02-10 06:35:26,136 - license_client - INFO - Лицензия действительна
2026-02-10 06:35:26,142 - license_client - INFO - Лицензия сохранена
2026-02-10 06:36:26,152 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:36:26,322 - license_client - INFO - Лицензия сохранена
2026-02-10 06:36:26,326 - license_client - INFO - Лицензия действительна
2026-02-10 06:36:26,332 - license_client - INFO - Лицензия сохранена
2026-02-10 06:37:26,351 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:37:26,473 - license_client - INFO - Лицензия сохранена
2026-02-10 06:37:26,481 - license_client - INFO - Лицензия действительна
2026-02-10 06:37:26,488 - license_client - INFO - Лицензия сохранена
2026-02-10 06:38:26,506 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:38:26,611 - license_client - INFO - Лицензия сохранена
2026-02-10 06:38:26,633 - license_client - INFO - Лицензия действительна
2026-02-10 06:38:26,638 - license_client - INFO - Лицензия сохранена
2026-02-10 06:39:26,645 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:39:26,762 - license_client - INFO - Лицензия сохранена
2026-02-10 06:39:26,766 - license_client - INFO - Лицензия действительна
2026-02-10 06:39:26,772 - license_client - INFO - Лицензия сохранена
2026-02-10 06:40:26,788 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:40:26,938 - license_client - INFO - Лицензия сохранена
2026-02-10 06:40:26,965 - license_client - INFO - Лицензия действительна
2026-02-10 06:40:26,969 - license_client - INFO - Лицензия сохранена
2026-02-10 06:41:26,973 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:41:27,139 - license_client - INFO - Лицензия сохранена
2026-02-10 06:41:27,143 - license_client - INFO - Лицензия действительна
2026-02-10 06:41:27,150 - license_client - INFO - Лицензия сохранена
2026-02-10 06:42:27,170 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:42:27,286 - license_client - INFO - Лицензия сохранена
2026-02-10 06:42:27,293 - license_client - INFO - Лицензия действительна
2026-02-10 06:42:27,298 - license_client - INFO - Лицензия сохранена
2026-02-10 06:43:27,318 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:43:27,428 - license_client - INFO - Лицензия сохранена
2026-02-10 06:43:27,448 - license_client - INFO - Лицензия действительна
2026-02-10 06:43:27,459 - license_client - INFO - Лицензия сохранена
2026-02-10 06:44:27,475 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:44:27,604 - license_client - INFO - Лицензия сохранена
2026-02-10 06:44:27,623 - license_client - INFO - Лицензия действительна
2026-02-10 06:44:27,633 - license_client - INFO - Лицензия сохранена
2026-02-10 06:45:27,641 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:45:27,762 - license_client - INFO - Лицензия сохранена
2026-02-10 06:45:27,769 - license_client - INFO - Лицензия действительна
2026-02-10 06:45:27,778 - license_client - INFO - Лицензия сохранена
2026-02-10 06:46:27,798 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:46:27,950 - license_client - INFO - Лицензия сохранена
2026-02-10 06:46:27,975 - license_client - INFO - Лицензия действительна
2026-02-10 06:46:27,980 - license_client - INFO - Лицензия сохранена
2026-02-10 06:47:27,987 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:47:28,109 - license_client - INFO - Лицензия сохранена
2026-02-10 06:47:28,114 - license_client - INFO - Лицензия действительна
2026-02-10 06:47:28,118 - license_client - INFO - Лицензия сохранена
2026-02-10 06:48:28,128 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:48:28,328 - license_client - INFO - Лицензия сохранена
2026-02-10 06:48:28,331 - license_client - INFO - Лицензия действительна
2026-02-10 06:48:28,339 - license_client - INFO - Лицензия сохранена
2026-02-10 06:49:28,350 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:49:28,469 - license_client - INFO - Лицензия сохранена
2026-02-10 06:49:28,482 - license_client - INFO - Лицензия действительна
2026-02-10 06:49:28,486 - license_client - INFO - Лицензия сохранена
2026-02-10 06:50:28,500 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:50:28,642 - license_client - INFO - Лицензия сохранена
2026-02-10 06:50:28,662 - license_client - INFO - Лицензия действительна
2026-02-10 06:50:28,670 - license_client - INFO - Лицензия сохранена
2026-02-10 06:51:28,681 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:51:28,793 - license_client - INFO - Лицензия сохранена
2026-02-10 06:51:28,810 - license_client - INFO - Лицензия действительна
2026-02-10 06:51:28,815 - license_client - INFO - Лицензия сохранена
2026-02-10 06:52:28,827 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:52:28,972 - license_client - INFO - Лицензия сохранена
2026-02-10 06:52:28,976 - license_client - INFO - Лицензия действительна
2026-02-10 06:52:28,982 - license_client - INFO - Лицензия сохранена
2026-02-10 06:53:28,990 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:53:29,121 - license_client - INFO - Лицензия сохранена
2026-02-10 06:53:29,125 - license_client - INFO - Лицензия действительна
2026-02-10 06:53:29,131 - license_client - INFO - Лицензия сохранена
2026-02-10 06:54:29,146 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:54:29,319 - license_client - INFO - Лицензия сохранена
2026-02-10 06:54:29,338 - license_client - INFO - Лицензия действительна
2026-02-10 06:54:29,347 - license_client - INFO - Лицензия сохранена
2026-02-10 06:55:29,368 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:55:29,483 - license_client - INFO - Лицензия сохранена
2026-02-10 06:55:29,496 - license_client - INFO - Лицензия действительна
2026-02-10 06:55:29,506 - license_client - INFO - Лицензия сохранена
2026-02-10 06:56:29,520 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:56:29,696 - license_client - INFO - Лицензия сохранена
2026-02-10 06:56:29,701 - license_client - INFO - Лицензия действительна
2026-02-10 06:56:29,713 - license_client - INFO - Лицензия сохранена
2026-02-10 06:57:29,732 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:57:29,932 - license_client - INFO - Лицензия сохранена
2026-02-10 06:57:29,946 - license_client - INFO - Лицензия действительна
2026-02-10 06:57:29,956 - license_client - INFO - Лицензия сохранена
2026-02-10 06:58:29,975 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:58:30,094 - license_client - INFO - Лицензия сохранена
2026-02-10 06:58:30,106 - license_client - INFO - Лицензия действительна
2026-02-10 06:58:30,111 - license_client - INFO - Лицензия сохранена
2026-02-10 06:59:30,128 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 06:59:30,315 - license_client - INFO - Лицензия сохранена
2026-02-10 06:59:30,318 - license_client - INFO - Лицензия действительна
2026-02-10 06:59:30,324 - license_client - INFO - Лицензия сохранена
2026-02-10 07:00:30,341 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 07:00:30,484 - license_client - INFO - Лицензия сохранена
2026-02-10 07:00:30,491 - license_client - INFO - Лицензия действительна
2026-02-10 07:00:30,499 - license_client - INFO - Лицензия сохранена
2026-02-10 07:01:30,520 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 07:01:30,654 - license_client - INFO - Лицензия сохранена
2026-02-10 07:01:30,657 - license_client - INFO - Лицензия действительна
2026-02-10 07:01:30,665 - license_client - INFO - Лицензия сохранена
2026-02-10 07:02:30,681 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 07:02:30,831 - license_client - INFO - Лицензия сохранена
2026-02-10 07:02:30,840 - license_client - INFO - Лицензия действительна
2026-02-10 07:02:30,849 - license_client - INFO - Лицензия сохранена
2026-02-10 07:03:30,857 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 07:03:30,973 - license_client - INFO - Лицензия сохранена
2026-02-10 07:03:30,984 - license_client - INFO - Лицензия действительна
2026-02-10 07:03:30,992 - license_client - INFO - Лицензия сохранена
2026-02-10 07:04:31,013 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 07:04:31,133 - license_client - INFO - Лицензия сохранена
2026-02-10 07:04:31,143 - license_client - INFO - Лицензия действительна
2026-02-10 07:04:31,154 - license_client - INFO - Лицензия сохранена
2026-02-10 07:05:31,176 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 07:05:31,294 - license_client - INFO - Лицензия сохранена
2026-02-10 07:05:31,304 - license_client - INFO - Лицензия действительна
2026-02-10 07:05:31,311 - license_client - INFO - Лицензия сохранена
2026-02-10 07:06:31,322 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 07:06:31,482 - license_client - INFO - Лицензия сохранена
2026-02-10 07:06:31,500 - license_client - INFO - Лицензия действительна
2026-02-10 07:06:31,512 - license_client - INFO - Лицензия сохранена
2026-02-10 07:07:31,522 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 07:07:31,697 - license_client - INFO - Лицензия сохранена
2026-02-10 07:07:31,700 - license_client - INFO - Лицензия действительна
2026-02-10 07:07:31,706 - license_client - INFO - Лицензия сохранена
2026-02-10 07:08:31,727 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 07:08:31,855 - license_client - INFO - Лицензия сохранена
2026-02-10 07:08:31,872 - license_client - INFO - Лицензия действительна
2026-02-10 07:08:31,876 - license_client - INFO - Лицензия сохранена
2026-02-10 07:09:31,883 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 07:09:32,072 - license_client - INFO - Лицензия сохранена
2026-02-10 07:09:32,076 - license_client - INFO - Лицензия действительна
2026-02-10 07:09:32,082 - license_client - INFO - Лицензия сохранена
2026-02-10 07:10:32,098 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 07:10:32,213 - license_client - INFO - Лицензия сохранена
2026-02-10 07:10:32,218 - license_client - INFO - Лицензия действительна
2026-02-10 07:10:32,224 - license_client - INFO - Лицензия сохранена
2026-02-10 07:11:32,247 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 07:11:32,366 - license_client - INFO - Лицензия сохранена
2026-02-10 07:11:32,369 - license_client - INFO - Лицензия действительна
2026-02-10 07:11:32,376 - license_client - INFO - Лицензия сохранена
2026-02-10 07:12:32,396 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 07:12:32,509 - license_client - INFO - Лицензия сохранена
2026-02-10 07:12:32,526 - license_client - INFO - Лицензия действительна
2026-02-10 07:12:32,528 - license_client - INFO - Лицензия сохранена
2026-02-10 07:13:32,537 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 07:13:32,681 - license_client - INFO - Лицензия сохранена
2026-02-10 07:13:32,687 - license_client - INFO - Лицензия действительна
2026-02-10 07:13:32,696 - license_client - INFO - Лицензия сохранена
2026-02-10 07:14:32,714 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 07:14:32,869 - license_client - INFO - Лицензия сохранена
2026-02-10 07:14:32,888 - license_client - INFO - Лицензия действительна
2026-02-10 07:14:32,892 - license_client - INFO - Лицензия сохранена
